time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
30229,33144,34790,32543,34919,20603,22621,33530,31875,29431,16677,29228,27730,27932,28455,
30280,33130,34744,32587,34940,20573,22571,33516,31890,29430,16599,29278,27701,27917,28469,
30331,33180,34736,32535,34933,20565,22578,33523,31951,29466,16607,29228,27723,27971,28448,
30382,33108,34767,32637,34987,20595,22592,33509,31967,29452,16614,29235,27694,27925,28469,
30434,33122,34728,32543,34919,20595,22621,33510,31883,29452,16621,29278,27716,27956,28448,
30484,33137,34798,32586,34974,20573,22600,33516,31883,29417,16642,29264,27708,27917,28462,
30535,33144,34735,32535,34933,20602,22607,33516,31898,29467,16663,29207,27687,27901,28483,
30586,33086,34775,32565,34968,20617,22592,33537,31905,29423,16607,29235,27702,27902,28455,
30637,33114,34720,32557,34933,20580,22600,33516,31921,29460,16635,29263,27708,27887,28448,
30689,33122,34759,32529,34899,20580,22607,33530,31883,29460,16635,29270,27701,27925,28469,
30740,33136,34744,32550,34933,20580,22585,33530,31891,29445,16621,29263,27730,27902,28455,
30791,33159,34760,32543,34926,20595,22606,33537,31875,29424,16684,29207,27737,27925,28455,
30842,33137,34721,32565,34920,20602,22628,33537,31890,29438,16635,29235,27701,27917,28469,
30893,33158,34783,32550,34974,20595,22621,33530,31882,29452,16635,29221,27709,27925,28462,
30943,33151,34775,32572,34893,20595,22585,33530,31905,29473,16663,29214,27723,27917,28462,
30994,33151,34790,32529,34968,20587,22614,33516,31936,29431,16656,29257,27701,27886,28462,
31045,33115,34744,32543,34933,20595,22635,33530,31944,29446,16656,29243,27701,27894,28462,
31095,33158,34720,32594,34920,20573,22599,33523,31929,29439,16656,29257,27701,27902,28448,
31146,33107,34759,32514,34926,20595,22585,33496,31899,29473,16621,29278,27708,27978,28448,
31197,33086,34775,32557,34933,20595,22607,33530,31906,29417,16663,29228,27701,27902,28448,
31248,33166,34783,32565,35001,20580,22578,33530,31898,29417,16663,29221,27766,27902,28434,
31299,33181,34790,32550,34913,20595,22607,33523,31913,29396,16628,29228,27701,27909,28448,
31350,33129,34736,32579,34947,20595,22585,33516,31936,29425,16607,29207,27723,27924,28462,
31401,33130,34721,32558,34947,20595,22564,33530,31876,29474,16628,29236,27695,27933,28462,
31452,33159,34744,32565,34967,20588,22606,33530,31898,29444,16656,29264,27737,27925,28462,
31503,33137,34767,32543,34954,20588,22607,33530,31883,29487,16621,29243,27723,27894,28448,
31554,33151,34744,32565,34988,20595,22621,33523,31906,29424,16635,29264,27723,27902,28448,
31605,33173,34744,32557,34954,20617,22593,33537,31921,29459,16677,29243,27716,27902,28435,
31655,33144,34783,32558,34974,20595,22600,33523,31891,29466,16670,29242,27730,27955,28462,
31707,33115,34767,32558,34933,20588,22607,33516,31899,29424,16635,29221,27744,27909,28442,
31757,33100,34775,32550,34947,20588,22607,33537,31890,29431,16628,29263,27715,27917,28455,
31809,33159,34751,32551,34940,20602,22621,33537,31884,29452,16642,29221,27716,27910,28462,
31860,33136,34806,32529,34960,20580,22600,33530,31884,29459,16635,29235,27708,27909,28455,
31911,33144,34790,32557,34981,20587,22593,33516,31906,29437,16677,29228,27701,27902,28476,
31962,33122,34744,32521,34947,20588,22614,33530,31890,29417,16677,29221,27708,27917,28448,
32012,33115,34790,32558,34933,20595,22578,33509,31867,29424,16628,29228,27752,27879,28476,
32063,33101,34805,32529,34927,20550,22635,33530,31584,29227,16621,29313,27737,27940,28455,
32114,33130,34830,32579,34933,20580,22599,33530,31800,29523,16663,29221,27744,27955,28456,
32166,33144,34791,32594,34933,20580,22621,33509,31823,29452,16684,29242,27723,27971,28441,
32217,33144,34767,32536,34974,20595,22642,33529,31747,29431,16621,29242,27694,27956,28448,
32268,33216,34791,32593,34981,20588,22585,33530,31732,29460,16670,29257,27701,27940,28455,
32319,33173,34697,32571,34920,20580,22606,33530,32169,29494,16656,29220,27708,27932,28455,
32369,33144,34775,32558,34919,20588,22599,33530,32753,29502,16713,29221,27701,27932,28469,
32421,33137,34790,32535,34974,20595,22642,33537,32838,29530,16635,29200,27730,27940,28463,
32472,33122,34752,32565,34920,20573,22614,33530,32508,29523,16656,29235,27716,27909,28448,
32523,33151,34736,32537,35015,20580,22600,33530,32262,29482,16614,29263,27708,27979,28448,
32574,33217,34713,32557,34927,20610,22621,33516,32262,29488,16656,29235,27716,27902,28469,
32625,33159,34737,32594,34926,20580,22585,33544,32354,29509,16691,29228,27701,27909,28455,
32676,33130,34713,32593,34967,20573,22621,33530,32361,29516,16628,29235,27694,27902,28449,
32727,33129,34713,32565,34961,20602,22585,33523,32392,29495,16670,29228,27716,27917,28448,
32777,33122,34728,32550,34933,20610,22621,33516,32231,29447,16642,29214,27723,27948,28455,
32828,33195,34751,32608,34920,20602,22607,33530,31970,29439,16635,29242,27694,27902,28456,
32879,33130,34736,32565,34947,20573,22592,33523,31794,29418,16670,29208,27745,27925,28441,
32930,33173,34751,32615,34920,20588,22628,33543,31754,29466,16635,29214,27716,27971,28448,
32981,33130,34759,32565,34940,20588,22642,33523,31793,29466,16613,29277,27701,27971,28448,
33032,33152,34729,32578,34927,20610,22614,33524,31932,29452,16649,29221,27745,27909,28462,
33083,33165,34767,32529,34912,20595,22585,33523,31910,29488,16649,29242,27701,27917,28462,
33134,33130,34760,32536,34933,20580,22564,33530,31755,29467,16649,29214,27730,27910,28462,
33185,33173,34729,32601,34920,20588,22593,33516,31740,29425,16656,29228,27716,27941,28441,
33237,33108,34775,32586,34927,20595,22628,33530,32016,29481,16642,29243,27715,27902,28456,
33288,33123,34736,32557,34974,20603,22585,33523,32208,29446,16649,29264,27708,27956,28455,
33339,33122,34728,32544,34933,20588,22621,33516,32301,29502,16684,29221,27716,27909,28462,
33390,33137,34744,32565,34994,20603,22607,33523,32362,29622,16649,29214,27723,27894,28456,
33441,33123,34744,32551,34967,20588,22607,33537,32438,29600,16734,29235,27715,27886,28455,
33493,33115,34721,32557,34920,20603,22600,33523,32446,29573,16649,29207,27723,27918,28455,
33544,33151,34838,32521,34926,20588,22621,33516,32447,29558,16635,29256,27723,27917,28455,
33594,33144,34744,32550,34934,20573,22578,33537,32355,29593,16656,29242,27723,27963,28455,
33645,33137,34752,32536,34927,20580,22586,33510,32262,29538,16734,29228,27716,27902,28448,
33697,33095,34744,32572,35035,20588,22607,33516,32025,29468,16692,29285,27730,27971,28462,
33748,33152,34767,32615,34913,20580,22614,33516,32070,29460,16649,29207,27730,27879,28441,
33799,33108,34775,32543,35001,20580,22642,33516,32370,29523,16670,29221,27737,27902,28462,
33850,33165,34767,32558,34954,20573,22600,33509,33030,29734,16677,29270,27738,27925,28448,
33901,33130,34767,32543,34920,20595,22628,33537,33720,30120,16713,29214,27745,27918,28462,
33952,33115,34759,32536,34967,20602,22578,33523,34596,30400,16713,29292,27723,27971,28449,
34003,33137,34760,32550,34920,20603,22614,33516,36108,31054,16713,29278,27745,27902,28462,
