time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
35742,32777,34218,32267,34316,20146,21867,32354,33187,30805,18808,31193,28501,29269,29123,
35793,32812,34241,32303,34309,20146,21881,32367,33126,30834,18872,31166,28457,29323,29116,
35844,32791,34203,32268,34303,20146,21889,32374,33049,30896,18893,31137,28493,29254,29130,
35894,32806,34179,32224,34336,20139,21889,32360,33019,30841,18830,31187,28464,29246,29116,
35945,32864,34195,32245,34316,20131,21825,32360,33002,30778,18865,31173,28486,29253,29130,
35996,32757,34164,32288,34282,20117,21832,32374,32980,30778,18816,31137,28443,29299,29116,
36048,32762,34218,32245,34289,20154,21853,32368,32949,30778,18837,31138,28464,29277,29130,
36099,32784,34241,32217,34316,20139,21860,32367,33002,30820,18879,31173,28450,29246,29108,
36150,32813,34187,32217,34295,20154,21881,32367,32956,30833,18858,31138,28457,29300,29123,
36200,32827,34217,32231,34309,20139,21860,32374,32926,30862,18858,31173,28457,29246,29116,
36251,32820,34195,32202,34262,20131,21874,32354,32933,30771,18865,31173,28479,29284,29115,
36302,32777,34203,32253,34295,20131,21867,32374,32911,30840,18879,31152,28457,29261,29108,
36352,32777,34172,32296,34262,20124,21853,32360,32895,30805,18865,31137,28457,29254,29109,
36403,32770,34202,32202,34288,20117,21846,32353,32911,30805,18872,31187,28486,29269,29130,
36454,32827,34164,32224,34302,20109,21860,32346,32963,30820,18837,31159,28443,29308,29116,
36505,32812,34156,32253,34309,20124,21832,32367,32980,30833,18851,31145,28435,29231,29115,
36556,32784,34234,32217,34309,20139,21860,32367,32972,30882,18900,31180,28464,29307,29116,
36607,32784,34172,32274,34343,20139,21853,32347,32956,30778,18830,31145,28486,29231,29109,
36658,32762,34249,32252,34309,20109,21839,32367,32887,30792,18815,31145,28458,29269,29115,
36708,32798,34202,32195,34295,20109,21882,32360,32940,30834,18830,31152,28471,29254,29109,
36759,32734,34179,32259,34262,20139,21853,32360,32895,30799,18865,31173,28450,29276,29108,
36810,32813,34171,32231,34309,20131,21846,32360,32917,30757,18865,31137,28472,29239,29116,
36861,32791,34180,32209,34275,20139,21874,32347,32902,30806,18886,31180,28457,29254,29109,
36912,32777,34187,32238,34248,20131,21853,32360,32948,30799,18865,31145,28457,29269,29109,
36962,32798,34187,32267,34296,20102,21874,32360,32864,30841,18837,31201,28501,29308,29123,
37013,32755,34210,32188,34268,20139,21874,32353,32887,30805,18893,31166,28522,29246,29109,
37064,32769,34265,32224,34275,20146,21860,32353,32933,30779,18865,31145,28508,29314,29116,
37115,32784,34172,32253,34295,20139,21881,32374,32918,30785,18858,31145,28443,29300,29109,
37166,32827,34203,32252,34268,20131,21896,32368,32849,30798,18879,31145,28479,29292,29108,
37216,32777,34187,32260,34356,20131,21889,32367,32872,30847,18922,31166,28443,29285,29116,
37267,32805,34195,32246,34309,20139,21888,32361,32894,30805,18837,31138,28464,29238,29130,
37318,32856,34148,32267,34289,20124,21874,32361,32857,30806,18830,31159,28436,29238,29123,
37369,32784,34225,32267,34302,20124,21846,32360,32857,30777,18837,31152,28486,29254,29129,
37419,32777,34171,32253,34282,20154,21874,32340,32872,30792,18886,31180,28471,29292,29109,
37470,32784,34218,32231,34316,20139,21860,32360,32856,30813,18851,31165,28508,29269,29109,
37521,32784,34195,32267,34302,20146,21896,32360,32902,30855,18822,31180,28450,29253,29116,
37572,32835,34218,32246,34268,20139,21832,32374,32887,30799,18865,31166,28457,29262,29109,
37623,32791,34195,32195,34275,20124,21895,32381,32894,30792,18837,31166,28472,29277,29116,
37674,32805,34180,32224,34295,20109,21846,32354,32888,30826,18858,31173,28443,29353,29116,
37725,32805,34187,32267,34343,20131,21853,32360,32872,30819,18837,31201,28493,29247,29123,
37776,32791,34210,32253,34268,20161,21867,32360,32841,30791,18915,31159,28486,29254,29115,
37826,32800,34202,32217,34336,20124,21860,32353,32864,30805,18816,31173,28479,29238,29108,
37877,32784,34218,32231,34268,20124,21832,32360,32842,30826,18815,31144,28443,29254,29123,
37928,32769,34218,32254,34275,20131,21867,32353,32849,30805,18872,31131,28443,29261,29116,
37979,32878,34179,32267,34282,20139,21867,32360,32888,30777,18872,31131,28450,29284,29116,
38030,32820,34203,32218,34268,20116,21853,32381,32826,30798,18844,31215,28479,29270,29129,
38081,32820,34249,32246,34262,20131,21874,32367,32834,30784,18837,31180,28486,29277,29095,
38131,32814,34210,32274,34288,20131,21867,32361,32896,30785,18844,31165,28457,29276,29129,
38182,32857,34171,32267,34262,20109,21853,32354,32887,30813,18837,31131,28450,29238,29115,
38233,32785,34202,32261,34302,20131,21860,32374,32841,30848,18858,31145,28465,29223,29116,
38285,32848,34187,32245,34329,20154,21874,32360,32865,30806,18809,31194,28486,29353,29130,
38335,32805,34202,32217,34316,20117,21860,32360,32864,30813,18865,31152,28479,29246,29116,
38386,32770,34233,32238,34268,20131,21853,32367,32833,30806,18844,31151,28450,29254,29129,
38437,32841,34164,32274,34309,20139,21867,32381,32825,30806,18879,31137,28508,29246,29109,
38488,32754,34234,32209,34268,20154,21839,32360,32827,30799,18823,31165,28421,29254,29094,
38539,32799,34187,32195,34288,20131,21867,32381,32841,30784,18886,31201,28465,29292,29102,
38590,32806,34164,32245,34268,20131,21860,32374,32879,30805,18837,31201,28472,29254,29109,
38640,32791,34187,32217,34262,20161,21895,32360,32818,30792,18879,31138,28486,29223,29108,
38691,32791,34187,32202,34275,20139,21881,32347,32826,30799,18900,31173,28450,29269,29116,
38742,32849,34187,32202,34302,20124,21889,32367,32826,30799,18858,31144,28493,29261,29123,
38793,32820,34194,32238,34316,20124,21853,32360,32864,30869,18836,31165,28450,29261,29123,
38844,32814,34202,32253,34309,20146,21860,32381,32818,30868,18879,31173,28457,29269,29108,
38895,32872,34210,32267,34295,20109,21867,32367,32818,30855,18844,31137,28465,29246,29136,
