time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
77132,32778,34138,32185,34239,20109,21838,32309,32791,30717,18740,31140,28376,28876,44567,
77183,32727,34146,32178,34280,20116,21831,32323,32806,30711,18677,31070,28369,28815,44560,
77234,32727,34177,32178,34240,20109,21831,32315,32784,30703,18669,31097,28383,28838,44547,
77285,32742,34192,32178,34287,20116,21866,32309,32814,30697,18648,31069,28362,28807,44560,
77336,32750,34193,32185,34253,20109,21824,32323,32760,30710,18634,31076,28369,28791,44546,
77386,32764,34184,32186,34240,20116,21866,32309,32799,30709,18627,31076,28398,28814,44559,
77437,32749,34215,32178,34267,20116,21816,32316,32783,30773,18677,31056,28398,28838,44539,
77488,32742,34169,32200,34301,20123,21866,32309,32775,30730,18635,31062,28376,28868,44546,
77539,32721,34169,32193,34280,20109,21824,32309,32837,30716,18691,31090,28412,28853,44539,
77590,32728,34146,32192,34293,20131,21859,32302,32829,30724,18655,31119,28355,28815,44553,
77641,32735,34185,32228,34253,20116,21838,32302,32791,30717,18641,31090,28405,28868,44532,
77691,32771,34169,32222,34240,20123,21859,32309,32837,30695,18684,31083,28376,28807,44553,
77742,32749,34177,32250,34328,20101,21852,32316,32767,30772,18684,31069,28369,28784,44525,
77793,32742,34192,32207,34240,20101,21817,32316,32821,30702,18634,31069,28384,28814,44524,
77844,32735,34238,32242,34246,20123,21838,32309,32776,30710,18684,31076,28348,28845,44546,
77895,32764,34192,32185,34240,20123,21831,32316,32798,30730,18676,31090,28377,28791,44532,
77946,32743,34130,32243,34280,20116,21824,32323,32776,30724,18641,31069,28384,28884,44533,
77997,32750,34177,32185,34273,20124,21852,32309,32798,30676,18656,31090,28376,28792,44517,
78048,32778,34138,32186,34280,20138,21831,32316,32806,30751,18634,31125,28376,28838,44539,
78099,32735,34224,32221,34246,20116,21852,32309,32807,30681,18648,31062,28391,28899,44525,
78150,32756,34153,32192,34246,20123,21803,32323,32776,30723,18627,31097,28391,28853,44511,
