time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
25992,32794,34193,32208,34308,20124,21838,32330,69866,30285,18555,31017,28396,28928,28539,
26043,32736,34185,32244,34308,20146,21838,32323,69771,30215,18584,31010,28375,28943,28546,
26095,32722,34170,32258,34274,20109,21852,32344,70461,30244,18534,31059,28374,28981,28559,
26147,32758,34193,32208,34253,20109,21852,32310,69013,30747,18527,31024,28382,28936,28539,
26197,32787,34185,32251,34328,20109,21860,32317,68507,30502,18499,31059,28389,28967,28532,
26248,32772,34201,32287,34254,20116,21881,32309,68232,30468,18527,31024,28375,28928,28545,
26299,32751,34247,32201,34267,20101,21867,32330,67501,30565,18506,31003,28375,28951,28539,
26350,32765,34178,32229,34247,20124,21845,32323,66023,30279,18541,31017,28440,28935,28553,
26400,32766,34170,32215,34295,20109,21853,32324,65353,30215,18562,31024,28389,28935,28539,
26451,32774,34201,32208,34267,20109,21874,32330,64918,30362,18619,31059,28353,28943,28553,
26502,32772,34162,32259,34301,20109,21845,32317,63079,30355,18583,31017,28389,28943,28538,
26553,32745,34194,32294,34315,20109,21810,32317,64220,30446,18605,31045,28389,28943,28546,
26604,32751,34201,32287,34261,20116,21852,32330,63832,30355,18569,31025,28389,28928,28553,
26655,32759,34162,32215,34274,20101,21867,32310,64734,30356,18541,31031,28375,28936,28538,
26706,32780,34201,32208,34267,20124,21831,32344,64436,30384,18562,31003,28368,28935,28538,
26757,32773,34209,32208,34281,20116,21838,32330,65224,30411,18591,31059,28353,28935,28539,
26809,32787,34201,32237,34254,20124,21888,32330,64943,30349,18577,31038,28382,28920,28538,
26859,32759,34162,32258,34274,20109,21860,32337,64727,30341,18555,31052,28375,28912,28560,
26910,32766,34178,32258,34254,20124,21859,32337,65110,30481,18555,31067,28367,28920,28552,
26961,32765,34185,32237,34281,20116,21867,32330,64343,30349,18576,31024,28404,28958,28539,
27012,32816,34185,32237,34274,20116,21846,32330,64635,30334,18576,31053,28397,28951,28539,
27063,32758,34177,32222,34274,20101,21838,32337,64474,30335,18548,31024,28382,28951,28553,
27113,32744,34201,32237,34315,20116,21845,32331,64864,30376,18584,31052,28389,28920,28531,
27164,32845,34162,32201,34254,20124,21859,32337,64858,30314,18562,31088,28411,28966,28538,
27215,32744,34154,32244,34254,20109,21831,32330,64804,30376,18626,31060,28375,28913,28532,
27266,32766,34186,32266,34247,20116,21859,32337,64920,30327,18562,31094,28360,28989,28552,
27317,32729,34185,32208,34268,20139,21831,32330,65648,30376,18584,31059,28360,28974,28553,
27368,32787,34178,32222,34281,20116,21874,32323,65749,30327,18590,31003,28390,28982,28532,
27419,32751,34147,32236,34247,20139,21853,32317,65511,30354,18584,31031,28353,28974,28539,
27470,32822,34231,32222,34267,20124,21831,32324,65418,30343,18598,31010,28375,28943,28546,
27521,32787,34201,32258,34261,20124,21803,32330,65953,30440,18555,31066,28353,28928,28546,
27571,32773,34248,32251,34253,20138,21845,32330,66093,30320,18612,31095,28382,28958,28539,
27623,32744,34193,32229,34274,20124,21817,32337,66438,30329,18619,31003,28368,28959,28532,
27674,32751,34208,32208,34267,20124,21845,32317,66475,30320,18576,31017,28382,28996,28539,
27725,32751,34201,32209,34301,20131,21838,32330,66898,30243,18633,30989,28382,29004,28546,
27776,32773,34185,32251,34281,20124,21888,32344,67351,30279,18570,31024,28360,28958,28532,
27827,32743,34216,32208,34267,20131,21831,32344,67399,30271,18584,31031,28418,28981,28546,
27878,32766,34154,32201,34274,20139,21831,32310,67835,30293,18569,31017,28389,28943,28546,
