time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
43389,32749,34098,32169,34259,20116,21838,32302,32750,30709,18538,30809,40629,29064,28804,
43440,32814,34137,32192,34266,20108,21831,32316,32690,30674,18482,30780,40592,29141,28797,
43490,32728,34176,32170,34225,20093,21823,32302,32728,30716,18489,30766,40585,29064,28790,
43542,32706,34153,32184,34212,20086,21866,32302,32744,30751,18510,30794,40607,29073,28804,
43592,32757,34099,32213,34239,20123,21873,32302,32721,30765,18468,30787,40579,29065,28811,
43644,32771,34145,32198,34232,20108,21859,32316,32720,30736,18538,30794,40614,29087,28818,
43694,32734,34122,32221,34233,20108,21859,32302,32759,30779,18538,30780,40607,29057,28825,
43745,32735,34153,32184,34286,20123,21845,32295,32720,30709,18503,30752,40564,29080,28804,
43796,32735,34121,32185,34306,20093,21866,32309,32697,30715,18524,30780,40549,29133,28797,
43847,32720,34145,32213,34286,20108,21802,32315,32698,30703,18482,30780,40608,29065,28790,
43898,32713,34145,32185,34259,20108,21830,32302,32705,30779,18531,30766,40578,29095,28818,
43949,32748,34114,32184,34273,20108,21852,32315,32766,30702,18461,30816,40564,29079,28790,
43999,32727,34238,32148,34266,20101,21852,32302,32728,30694,18482,30780,40579,29133,28804,
44050,32697,34145,32191,34259,20109,21824,32302,32751,30702,18496,30809,40565,29087,28804,
44101,32720,34137,32206,34300,20101,21837,32316,32728,30695,18510,30836,40557,29125,28811,
44153,32756,34152,32198,34252,20101,21838,32309,32705,30688,18503,30801,40578,29126,28790,
44227,32748,34137,32184,34239,20093,21887,32309,32728,30751,18524,30767,40550,29072,28790,
44278,32705,34121,32213,34273,20116,21866,32309,32728,30708,18545,30795,40549,29118,28797,
44329,32748,34160,32184,34286,20093,21880,32309,32744,30695,18489,30795,40600,29049,28797,
44379,32756,34122,32156,34273,20101,21831,32295,32706,30688,18510,30844,40529,29103,28797,
44430,32742,34153,32177,34239,20086,21809,32288,32705,30737,18531,30752,40521,29095,28811,
44481,32699,34160,32185,34212,20138,21837,32302,32698,30731,18503,30781,40535,29164,28769,
