time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
61402,33736,35526,33042,35701,20859,22417,34143,32433,29762,16955,29918,27901,28324,29237,
61454,33720,35542,33063,35763,20851,22417,34136,32472,29798,16976,29910,27894,28324,29231,
61504,33707,35581,33035,35715,20844,22431,34129,32433,29748,16940,29875,27894,28347,29238,
61555,33766,35558,33070,35681,20844,22417,34149,32455,29763,16969,29889,27894,28309,29251,
61606,33721,35541,33035,35708,20821,22374,34129,32424,29770,16969,29868,27894,28377,29244,
61657,33743,35557,33049,35708,20881,22424,34135,32424,29756,16961,29882,27873,28332,29245,
61708,33678,35589,33050,35660,20866,22346,34136,32408,29713,16990,29883,27872,28316,29245,
61759,33743,35534,33027,35681,20821,22339,34136,32456,29742,16976,29875,27909,28324,29245,
61810,33700,35589,33078,35701,20844,22353,34115,32410,29720,16926,29889,27916,28370,29244,
61862,33686,35510,33020,35701,20836,22339,34136,32447,29820,16969,29847,27858,28370,29231,
61913,33720,35518,33078,35749,20888,22339,34122,32462,29734,16933,29868,27952,28309,29252,
61964,33705,35572,33034,35735,20874,22331,34122,32448,29777,16926,29889,27901,28347,29238,
62016,33707,35519,33035,35674,20896,22402,34115,32424,29727,16969,29889,27858,28347,29237,
62067,33750,35589,33020,35742,20844,22346,34121,32455,29798,16983,29882,27923,28339,29251,
62118,33742,35534,33027,35694,20829,22374,34129,32402,29728,16969,29875,27865,28309,29252,
62169,33678,35511,33013,35721,20814,22374,34115,32432,29721,17025,29868,27880,28370,29252,
62220,33765,35542,33027,35667,20933,22367,34122,32417,29769,16997,29889,27915,28324,29259,
62271,33721,35549,33006,35749,20829,22367,34115,32463,29735,16969,29896,27879,28363,29237,
62323,33677,35542,33013,35694,20844,22346,34122,32401,29769,16997,29868,27901,28309,29273,
62374,33707,35542,33005,35708,20888,22339,34108,32409,29763,16962,29875,27901,28370,29251,
62424,33721,35588,33049,35674,20814,22388,34129,32424,29742,16983,29897,27865,28354,29237,
62476,33721,35549,33041,35702,20836,22353,34122,32463,29770,17011,29896,27865,28309,29258,
62527,33721,35526,33035,35668,20918,22360,34108,32401,29735,17018,29861,27902,28362,29259,
62578,33707,35565,32991,35708,20836,22367,34087,32479,29798,16983,29875,27915,28316,29238,
62629,33721,35534,33013,35654,20873,22360,34101,32394,29728,16983,29875,27851,28309,29273,
62681,33736,35534,32991,35674,20859,22389,34108,32409,29742,16983,29889,27894,28385,29265,
62732,33700,35533,32984,35695,20836,22403,34101,32417,29706,16969,29875,27851,28355,29259,
62783,33714,35533,33005,35674,20859,22381,34094,32409,29699,16990,29896,27851,28355,29245,
62834,33691,35526,33042,35654,20851,22367,34101,32395,29756,16976,29889,27843,28355,29230,
62885,33757,35518,33049,35681,20836,22353,34115,32455,29769,16955,29910,27851,28355,29252,
62936,33758,35542,33005,35654,20836,22374,34115,32401,29700,16997,29897,27851,28332,29244,
62987,33700,35542,33006,35667,20829,22424,34081,32455,29706,16962,29868,27844,28340,29245,
63038,33736,35565,32999,35660,20836,22374,34108,32433,29776,16976,29897,27859,28354,29251,
63089,33721,35565,32998,35654,20933,22353,34094,32402,29756,16940,29876,27844,28347,29245,
63140,33736,35542,33027,35661,20866,22367,34094,32425,29749,17011,29939,27873,28339,29273,
63191,33743,35542,33034,35654,20844,22367,34081,32426,29706,16940,29918,27851,28325,29245,
63242,33756,35534,32983,35721,20836,22381,34108,32471,29749,16969,29889,27879,28324,29266,
63293,33722,35572,33042,35640,20911,22382,34088,32440,29784,16954,29876,27829,28316,29251,
63343,33721,35519,33020,35736,20859,22381,34087,32424,29756,16919,29882,27836,28332,29251,
63394,33750,35526,33041,35674,20866,22381,34094,32516,29784,16926,29882,27865,28355,29259,
63446,33736,35526,33034,35674,20873,22374,34108,32433,29783,16976,29897,27858,28324,29258,
63497,33722,35549,33006,35694,20888,22388,34087,32432,29720,16997,29904,27872,28332,29266,
63547,33685,35542,32991,35661,20859,22374,34088,32471,29741,16947,29882,27836,28316,29259,
63598,33715,35534,33021,35640,20836,22381,34101,32394,29762,16940,29868,27858,28393,29272,
63649,33693,35550,33035,35702,20873,22389,34080,32472,29762,16969,29896,27837,28363,29265,
63700,33721,35526,32977,35647,20859,22374,34094,32432,29727,16976,29889,27887,28393,29259,
63751,33736,35565,33042,35654,20919,22395,34095,32432,29728,16940,29882,27829,28409,29238,
63801,33728,35565,33049,35640,20851,22381,34087,32455,29755,16955,29875,27844,28355,29266,
